StudyID,ParticipantID,Composite pair,Congruent pair,TestID,TrialID,Training,isDesigner,First,Second,Same,Response,Correct,ET,RT,RTnorm,Date,Correctnorm,AUC,AUCnorm
Main,34,True,False,1,36,Other designer,True,j_AD,j_AB,True,Probably different,0.4722222222222222,383.3,3594.777777777778,8.175207401698785,2022-06-04 19:22:00,1.515212153513979,0.5182795698924731,1.6073636154611817
Main,34,True,True,1,12,Other designer,True,r_AD,r_AD,True,Sure same,0.9166666666666666,383.3,3154.0,8.054777233415953,2022-06-04 19:22:00,2.555907110132642,0.0,0.0
Main,35,False,False,1,12,Graphic designer,True,a_DD,a_AA,False,Sure different,0.9166666666666666,422.2,4082.4166666666665,8.29772913761853,2022-06-04 18:33:12,2.555907110132642,0.0,0.0
Main,35,False,True,1,12,Graphic designer,True,q_AA,q_AA,True,Sure same,0.8333333333333334,422.2,3987.5,8.286185073438114,2022-06-04 18:33:12,2.300523983021863,0.0,0.0
Main,35,True,False,1,36,Graphic designer,True,j_AD,j_BC,False,Sure same,0.5,422.2,4286.777777777777,8.347736228842097,2022-06-04 18:33:12,1.5707963267948968,0.5236559139784945,1.618125823092143
Main,35,True,True,1,12,Graphic designer,True,c_AD,c_AD,True,Sure same,0.6666666666666666,422.2,4208.25,8.323432603162528,2022-06-04 18:33:12,1.9106332362490186,0.0,0.0
Main,36,False,False,1,12,Other designer,True,b_AA,b_DD,False,Sure different,1.0,188.9,2722.6666666666665,7.90873366724414,2022-06-04 18:12:59,3.141592653589793,0.0,0.0
Main,36,False,True,1,12,Other designer,True,b_AA,b_AA,True,Sure same,0.8333333333333334,188.9,2959.6666666666665,7.989979079978259,2022-06-04 18:12:59,2.300523983021863,0.0,0.0
Main,36,True,False,1,36,Other designer,True,r_AB,r_AD,True,Sure same,0.6666666666666666,188.9,3333.277777777778,8.086580272432911,2022-06-04 18:12:59,1.9106332362490186,0.7150537634408602,2.015408207066215
Main,36,True,True,1,12,Other designer,True,q_AD,q_AD,True,Sure same,0.75,188.9,3000.75,8.000676937110791,2022-06-04 18:12:59,2.0943951023931953,0.0,0.0
Main,37,False,False,1,12,Graphic designer,True,a_DD,a_AA,False,Sure different,0.9166666666666666,266.7,3098.5833333333335,8.023147570621203,2022-06-04 18:11:57,2.555907110132642,0.0,0.0
Main,37,False,True,1,12,Graphic designer,True,a_AA,a_AA,True,Sure same,0.9166666666666666,266.7,3602.9166666666665,8.167899000453893,2022-06-04 18:11:57,2.555907110132642,0.0,0.0
Main,37,True,False,1,36,Graphic designer,True,p_AB,p_AD,True,Sure same,0.8055555555555556,266.7,3467.722222222222,8.140107807667057,2022-06-04 18:11:57,2.2282598831765403,0.8301075268817204,2.2919013789771494
Main,37,True,True,1,12,Graphic designer,True,j_AD,j_AD,True,Sure same,0.9166666666666666,266.7,3639.5833333333335,8.188266430544855,2022-06-04 18:11:57,2.555907110132642,0.0,0.0
Main,38,False,False,1,12,Non-designer,False,c_DD,c_AA,False,Sure different,1.0,500.0,3111.0833333333335,8.041125060699777,2022-06-04 17:49:58,3.141592653589793,0.0,0.0
Main,38,False,True,1,12,Non-designer,False,p_AA,p_AA,True,Probably different,0.75,500.0,3194.4166666666665,8.055552848764181,2022-06-04 17:49:58,2.0943951023931953,0.0,0.0
Main,38,True,False,1,36,Non-designer,False,a_AB,a_AD,True,Probably same,0.1388888888888889,500.0,3092.0,8.023015068609947,2022-06-04 17:49:58,0.7637864963978316,0.16559139784946236,0.8381796849976719
Main,38,True,True,1,12,Non-designer,False,r_AD,r_AD,True,Probably same,0.9166666666666666,500.0,2851.6666666666665,7.953262455409802,2022-06-04 17:49:58,2.555907110132642,0.0,0.0
Main,39,False,False,1,12,Typographer,True,h_AA,h_DD,False,Sure different,1.0,150.0,2887.4166666666665,7.942185768326816,2022-06-04 17:49:50,3.141592653589793,0.0,0.0
Main,39,False,True,1,12,Typographer,True,r_AA,r_AA,True,Probably same,0.8333333333333334,150.0,3156.3333333333335,8.05087096002456,2022-06-04 17:49:50,2.300523983021863,0.0,0.0
Main,39,True,False,1,36,Typographer,True,h_AB,h_AD,True,Probably same,0.75,150.0,3191.6111111111113,8.052523682461093,2022-06-04 17:49:50,2.0943951023931953,0.8344086021505376,2.3034129685921214
Main,39,True,True,1,12,Typographer,True,z_AD,z_AD,True,Probably same,0.8333333333333334,150.0,3291.8333333333335,8.09173342679185,2022-06-04 17:49:50,2.300523983021863,0.0,0.0
Main,40,False,False,1,12,Graphic designer,True,a_DD,a_AA,False,Sure different,0.9166666666666666,266.7,3342.25,8.096676286111814,2022-06-04 17:01:01,2.555907110132642,0.0,0.0
Main,40,False,True,1,12,Graphic designer,True,j_AA,j_AA,True,Sure same,0.75,266.7,3577.0833333333335,8.176118461837158,2022-06-04 17:01:01,2.0943951023931953,0.0,0.0
Main,40,True,False,1,36,Graphic designer,True,n_AD,n_BC,False,Sure different,0.6388888888888888,266.7,3329.9444444444443,8.10130187726473,2022-06-04 17:01:01,1.8522764000257417,0.767741935483871,2.135876906493521
Main,40,True,True,1,12,Graphic designer,True,h_AD,h_AD,True,Probably same,0.6666666666666666,266.7,3435.75,8.131964362452326,2022-06-04 17:01:01,1.9106332362490186,0.0,0.0
Main,41,False,False,1,12,Non-designer,False,p_AA,p_DD,False,Sure different,1.0,577.8,3432.0,8.139285148918294,2022-06-04 16:54:42,3.141592653589793,0.0,0.0
Main,41,False,True,1,12,Non-designer,False,q_AA,q_AA,True,Sure different,0.9166666666666666,577.8,3412.8333333333335,8.130586673752235,2022-06-04 16:54:42,2.555907110132642,0.0,0.0
Main,41,True,False,1,36,Non-designer,False,j_BC,j_AD,False,Sure same,0.4722222222222222,577.8,3885.472222222222,8.237986692835428,2022-06-04 16:54:42,1.515212153513979,0.4612903225806452,1.493299423817873
Main,41,True,True,1,12,Non-designer,False,b_AD,b_AD,True,Sure same,0.9166666666666666,577.8,3545.0833333333335,8.169234123093798,2022-06-04 16:54:42,2.555907110132642,0.0,0.0
Main,42,False,False,1,12,Non-designer,False,b_AA,b_DD,False,Sure different,0.8333333333333334,305.6,3047.4166666666665,8.016962391595829,2022-06-04 16:35:07,2.300523983021863,0.0,0.0
Main,42,False,True,1,12,Non-designer,False,t_AA,t_AA,True,Sure different,0.4166666666666667,305.6,3503.8333333333335,8.13691834724398,2022-06-04 16:35:07,1.4033482475752073,0.0,0.0
Main,42,True,False,1,36,Non-designer,False,z_AB,z_AD,True,Sure same,0.5,305.6,3103.25,8.036490533052929,2022-06-04 16:35:07,1.5707963267948968,0.5204301075268817,1.6116679201434532
Main,42,True,True,1,12,Non-designer,False,b_AD,b_AD,True,Probably same,0.5833333333333334,305.6,3468.4166666666665,8.1389565646122,2022-06-04 16:35:07,1.738244406014586,0.0,0.0
Main,43,False,False,1,12,Graphic designer,True,c_DD,c_AA,False,Sure different,1.0,188.9,2708.6666666666665,7.902734539279319,2022-06-04 16:34:34,3.141592653589793,0.0,0.0
Main,43,False,True,1,12,Graphic designer,True,r_AA,r_AA,True,Probably same,0.8333333333333334,188.9,3904.6666666666665,8.254394430082728,2022-06-04 16:34:34,2.300523983021863,0.0,0.0
Main,43,True,False,1,36,Graphic designer,True,e_AD,e_BD,False,Probably same,0.6388888888888888,188.9,3751.1388888888887,8.180853777453036,2022-06-04 16:34:34,1.8522764000257417,0.7537634408602152,2.1031084236686577
Main,43,True,True,1,12,Graphic designer,True,n_AD,n_AD,True,Probably same,0.6666666666666666,188.9,4973.333333333333,8.395517112208976,2022-06-04 16:34:34,1.9106332362490186,0.0,0.0
Main,44,False,False,1,12,Graphic designer,True,j_AA,j_DD,False,Sure different,0.8333333333333334,188.9,3010.6666666666665,8.005261738515673,2022-06-04 15:39:21,2.300523983021863,0.0,0.0
Main,44,False,True,1,12,Graphic designer,True,h_AA,h_AA,True,Sure same,0.5,188.9,2786.0,7.928578978065882,2022-06-04 15:39:21,1.5707963267948968,0.0,0.0
Main,44,True,False,1,36,Graphic designer,True,t_AD,t_BD,False,Probably different,0.7222222222222222,188.9,3129.277777777778,8.037933344182969,2022-06-04 15:39:21,2.031350318476219,0.7870967741935484,2.1824151185602156
Main,44,True,True,1,12,Graphic designer,True,p_AD,p_AD,True,Probably same,1.0,188.9,3148.0833333333335,8.03151904625856,2022-06-04 15:39:21,3.141592653589793,0.0,0.0
Main,45,False,False,1,12,Other designer,True,a_DD,a_AA,False,Sure different,1.0,227.8,2874.25,7.944865615617469,2022-06-04 15:38:26,3.141592653589793,0.0,0.0
Main,45,False,True,1,12,Other designer,True,j_AA,j_AA,True,Sure same,0.8333333333333334,227.8,3843.6666666666665,8.197117656843341,2022-06-04 15:38:26,2.300523983021863,0.0,0.0
Main,45,True,False,1,36,Other designer,True,n_BC,n_AD,False,Sure different,0.6944444444444444,227.8,3301.9444444444443,8.069339860273418,2022-06-04 15:38:26,1.9702215666754914,0.7612903225806451,2.1206713102325425
Main,45,True,True,1,12,Other designer,True,h_AD,h_AD,True,Sure same,0.9166666666666666,227.8,3324.25,8.096630678756512,2022-06-04 15:38:26,2.555907110132642,0.0,0.0
Main,46,False,False,1,12,Graphic designer,True,b_DD,b_AA,False,Sure different,1.0,227.8,3416.25,8.12477401969566,2022-06-04 14:52:57,3.141592653589793,0.0,0.0
Main,46,False,True,1,12,Graphic designer,True,b_AA,b_AA,True,Probably same,0.9166666666666666,227.8,3850.8333333333335,8.235518145544878,2022-06-04 14:52:57,2.555907110132642,0.0,0.0
Main,46,True,False,1,36,Graphic designer,True,b_AD,b_AB,True,Sure same,0.75,227.8,3785.5555555555557,8.208499594646506,2022-06-04 14:52:57,2.0943951023931953,0.8419354838709676,2.3238514399722576
Main,46,True,True,1,12,Graphic designer,True,p_AD,p_AD,True,Sure different,0.9166666666666666,227.8,3679.0,8.175846490977605,2022-06-04 14:52:57,2.555907110132642,0.0,0.0
Main,47,False,False,1,12,Non-designer,False,c_DD,c_AA,False,Sure different,1.0,188.9,3239.5833333333335,8.078545120778555,2022-06-04 14:36:15,3.141592653589793,0.0,0.0
Main,47,False,True,1,12,Non-designer,False,n_AA,n_AA,True,Sure same,0.9166666666666666,188.9,3139.8333333333335,8.038552485377757,2022-06-04 14:36:15,2.555907110132642,0.0,0.0
Main,47,True,False,1,36,Non-designer,False,n_AB,n_AD,True,Sure same,0.5277777777777778,188.9,3537.3611111111113,8.148827912644487,2022-06-04 14:36:15,1.626380500075814,0.6440860215053763,1.8631136780958002
Main,47,True,True,1,12,Non-designer,False,z_AD,z_AD,True,Sure same,1.0,188.9,3339.4166666666665,8.098161640787012,2022-06-04 14:36:15,3.141592653589793,0.0,0.0
Main,48,False,False,1,12,Graphic designer,True,r_AA,r_DD,False,Sure different,1.0,305.6,3068.6666666666665,8.003773826305013,2022-06-04 14:30:50,3.141592653589793,0.0,0.0
Main,48,False,True,1,12,Graphic designer,True,e_AA,e_AA,True,Sure same,0.75,305.6,3082.5,8.002351768681924,2022-06-04 14:30:50,2.0943951023931953,0.0,0.0
Main,48,True,False,1,36,Graphic designer,True,t_BC,t_AD,False,Sure same,0.6111111111111112,305.6,2900.25,7.957935952120831,2022-06-04 14:30:50,1.7948894190962676,0.7408602150537634,2.0734132152810236
Main,48,True,True,1,12,Graphic designer,True,n_AD,n_AD,True,Probably different,0.8333333333333334,305.6,2880.1666666666665,7.950980427372504,2022-06-04 14:30:50,2.300523983021863,0.0,0.0
Main,49,False,False,1,12,Graphic designer,True,n_DD,n_AA,False,Sure different,1.0,383.3,2905.8333333333335,7.966929192546171,2022-06-04 13:32:02,3.141592653589793,0.0,0.0
Main,49,False,True,1,12,Graphic designer,True,z_AA,z_AA,True,Sure same,0.9166666666666666,383.3,3204.0833333333335,8.0383515726428,2022-06-04 13:32:02,2.555907110132642,0.0,0.0
Main,49,True,False,1,36,Graphic designer,True,h_BD,h_AD,False,Sure same,0.6666666666666666,383.3,2911.6111111111113,7.966756143038503,2022-06-04 13:32:02,1.9106332362490186,0.7000000000000001,1.9823131728623846
Main,49,True,True,1,12,Graphic designer,True,q_AD,q_AD,True,Sure same,1.0,383.3,2703.6666666666665,7.898254821071091,2022-06-04 13:32:02,3.141592653589793,0.0,0.0
Main,50,False,False,1,12,Graphic designer,True,e_DD,e_AA,False,Sure different,0.9166666666666666,305.6,3142.4166666666665,8.044267662125355,2022-06-04 12:35:22,2.555907110132642,0.0,0.0
Main,50,False,True,1,12,Graphic designer,True,h_AA,h_AA,True,Sure same,0.9166666666666666,305.6,2735.0833333333335,7.910336284660855,2022-06-04 12:35:22,2.555907110132642,0.0,0.0
Main,50,True,False,1,36,Graphic designer,True,j_AD,j_BD,False,Probably same,0.4444444444444444,305.6,3393.9166666666665,8.100827925877972,2022-06-04 12:35:22,1.4594553124539327,0.567741935483871,1.706698146969272
Main,50,True,True,1,12,Graphic designer,True,p_AD,p_AD,True,Sure same,0.9166666666666666,305.6,3128.9166666666665,8.033626410382077,2022-06-04 12:35:22,2.555907110132642,0.0,0.0
Main,51,False,False,1,12,Graphic designer,True,n_DD,n_AA,False,Sure different,0.9166666666666666,150.0,2528.25,7.833274658681572,2022-06-04 11:52:51,2.555907110132642,0.0,0.0
Main,51,False,True,1,12,Graphic designer,True,r_AA,r_AA,True,Probably same,1.0,150.0,2964.6666666666665,7.969382327033199,2022-06-04 11:52:51,3.141592653589793,0.0,0.0
Main,51,True,False,1,36,Graphic designer,True,t_AD,t_BD,False,Probably different,0.75,150.0,2846.8611111111113,7.9454294451111025,2022-06-04 11:52:51,2.0943951023931953,0.8709677419354839,2.40674884435019
Main,51,True,True,1,12,Graphic designer,True,n_AD,n_AD,True,Probably same,0.75,150.0,2681.75,7.892489885990792,2022-06-04 11:52:51,2.0943951023931953,0.0,0.0
Main,52,False,False,1,12,Non-designer,False,j_DD,j_AA,False,Sure different,1.0,150.0,2969.9166666666665,7.993937654102595,2022-06-04 11:09:58,3.141592653589793,0.0,0.0
Main,52,False,True,1,12,Non-designer,False,n_AA,n_AA,True,Probably same,0.8333333333333334,150.0,4026.0833333333335,8.24642505774613,2022-06-04 11:09:58,2.300523983021863,0.0,0.0
Main,52,True,False,1,36,Non-designer,False,p_AD,p_BC,False,Probably same,0.6111111111111112,150.0,3638.5555555555557,8.171832415567954,2022-06-04 11:09:58,1.7948894190962676,0.7387096774193549,2.0685117162869475
Main,52,True,True,1,12,Non-designer,False,a_AD,a_AD,True,Probably different,0.8333333333333334,150.0,4047.4166666666665,8.288005056743293,2022-06-04 11:09:58,2.300523983021863,0.0,0.0
Main,53,False,False,1,12,Non-designer,False,t_AA,t_DD,False,Sure different,1.0,383.3,3206.1666666666665,8.05198637890679,2022-06-04 10:41:48,3.141592653589793,0.0,0.0
Main,53,False,True,1,12,Non-designer,False,t_AA,t_AA,True,Probably different,0.75,383.3,2995.0,8.001437482298456,2022-06-04 10:41:48,2.0943951023931953,0.0,0.0
Main,53,True,False,1,36,Non-designer,False,n_BD,n_AD,False,Probably different,0.4444444444444444,383.3,3162.5,8.054485769871649,2022-06-04 10:41:48,1.4594553124539327,0.4913978494623656,1.5535911768955233
Main,53,True,True,1,12,Non-designer,False,z_AD,z_AD,True,Sure same,1.0,383.3,3191.5,8.060438179828775,2022-06-04 10:41:48,3.141592653589793,0.0,0.0
Main,54,False,False,1,12,Non-designer,False,a_DD,a_AA,False,Sure different,1.0,227.8,3338.0833333333335,8.08986457780106,2022-06-04 10:04:17,3.141592653589793,0.0,0.0
Main,54,False,True,1,12,Non-designer,False,r_AA,r_AA,True,Sure same,1.0,227.8,3334.6666666666665,8.07528434419753,2022-06-04 10:04:17,3.141592653589793,0.0,0.0
Main,54,True,False,1,36,Non-designer,False,t_AB,t_AD,True,Probably different,0.6666666666666666,227.8,4211.555555555556,8.200403900298816,2022-06-04 10:04:17,1.9106332362490186,0.8172043010752688,2.2580395359439955
Main,54,True,True,1,12,Non-designer,False,n_AD,n_AD,True,Sure same,1.0,227.8,3272.1666666666665,8.083558963933033,2022-06-04 10:04:17,3.141592653589793,0.0,0.0
Main,55,False,False,1,12,Non-designer,False,q_DD,q_AA,False,Sure different,0.9166666666666666,500.0,3898.0,8.256019557438877,2022-06-04 09:48:50,2.555907110132642,0.0,0.0
Main,55,False,True,1,12,Non-designer,False,e_AA,e_AA,True,Sure same,0.5833333333333334,500.0,4462.166666666667,8.378026169088649,2022-06-04 09:48:50,1.738244406014586,0.0,0.0
Main,55,True,False,1,36,Non-designer,False,n_AD,n_BD,False,Probably different,0.6666666666666666,500.0,4462.611111111111,8.378822775153928,2022-06-04 09:48:50,1.9106332362490186,0.5623655913978495,1.6958532203093084
Main,55,True,True,1,12,Non-designer,False,a_AD,a_AD,True,Sure same,0.6666666666666666,500.0,4607.416666666667,8.406074927706078,2022-06-04 09:48:50,1.9106332362490186,0.0,0.0
Main,56,False,False,1,12,Non-designer,False,j_AA,j_DD,False,Sure different,0.8333333333333334,150.0,4240.25,8.2191097602224,2022-06-04 09:30:10,2.300523983021863,0.0,0.0
Main,56,False,True,1,12,Non-designer,False,a_AA,a_AA,True,Sure same,0.9166666666666666,150.0,3409.5833333333335,8.103919050249791,2022-06-04 09:30:10,2.555907110132642,0.0,0.0
Main,56,True,False,1,36,Non-designer,False,e_AD,e_BC,False,Sure same,0.75,150.0,4113.055555555556,8.223013045595891,2022-06-04 09:30:10,2.0943951023931953,0.8559139784946237,2.362893730982544
Main,56,True,True,1,12,Non-designer,False,q_AD,q_AD,True,Sure same,0.8333333333333334,150.0,3083.8333333333335,8.013681028825973,2022-06-04 09:30:10,2.300523983021863,0.0,0.0
Main,57,False,False,1,12,Non-designer,False,a_AA,a_DD,False,Sure different,1.0,266.7,3039.3333333333335,8.01360811784693,2022-06-04 09:29:24,3.141592653589793,0.0,0.0
Main,57,False,True,1,12,Non-designer,False,z_AA,z_AA,True,Sure same,0.5,266.7,3078.0,8.023778951584866,2022-06-04 09:29:24,1.5707963267948968,0.0,0.0
Main,57,True,False,1,36,Non-designer,False,h_BD,h_AD,False,Sure different,0.6666666666666666,266.7,3199.9166666666665,8.059986090440663,2022-06-04 09:29:24,1.9106332362490186,0.6924731182795699,1.9659458962093599
Main,57,True,True,1,12,Non-designer,False,a_AD,a_AD,True,Sure same,0.75,266.7,3215.8333333333335,8.067259520707829,2022-06-04 09:29:24,2.0943951023931953,0.0,0.0
Main,58,False,False,1,12,Non-designer,False,r_AA,r_DD,False,Probably different,0.9166666666666666,383.3,3113.0,8.039013667591119,2022-06-04 09:23:32,2.555907110132642,0.0,0.0
Main,58,False,True,1,12,Non-designer,False,n_AA,n_AA,True,Sure same,0.8333333333333334,383.3,3158.9166666666665,8.055198035976785,2022-06-04 09:23:32,2.300523983021863,0.0,0.0
Main,58,True,False,1,36,Non-designer,False,p_AB,p_AD,True,Sure same,0.6666666666666666,383.3,3330.8333333333335,8.100900150657694,2022-06-04 09:23:32,1.9106332362490186,0.610752688172043,1.7941542510969948
Main,58,True,True,1,12,Non-designer,False,j_AD,j_AD,True,Sure same,0.8333333333333334,383.3,3941.1666666666665,8.249257808707192,2022-06-04 09:23:32,2.300523983021863,0.0,0.0
Main,59,False,False,1,12,Non-designer,False,c_AA,c_DD,False,Sure different,1.0,422.2,3099.0,8.036265886297132,2022-06-04 08:39:44,3.141592653589793,0.0,0.0
Main,59,False,True,1,12,Non-designer,False,t_AA,t_AA,True,Probably same,1.0,422.2,3586.25,8.16936115691725,2022-06-04 08:39:44,3.141592653589793,0.0,0.0
Main,59,True,False,1,36,Non-designer,False,r_AD,r_BD,False,Sure same,0.6944444444444444,422.2,3353.8888888888887,8.106026526671506,2022-06-04 08:39:44,1.9702215666754914,0.7172043010752688,2.0201779130961883
Main,59,True,True,1,12,Non-designer,False,e_AD,e_AD,True,Sure same,0.8333333333333334,422.2,3418.0,8.126279080665478,2022-06-04 08:39:44,2.300523983021863,0.0,0.0
Main,60,False,False,1,12,Non-designer,False,c_DD,c_AA,False,Sure different,0.8333333333333334,344.4,3591.8333333333335,8.169865069520442,2022-06-04 08:24:03,2.300523983021863,0.0,0.0
Main,60,False,True,1,12,Non-designer,False,e_AA,e_AA,True,Sure same,0.9166666666666666,344.4,3630.9166666666665,8.182428868422281,2022-06-04 08:24:03,2.555907110132642,0.0,0.0
Main,60,True,False,1,36,Non-designer,False,b_AD,b_AB,True,Sure same,0.5277777777777778,344.4,3967.9444444444443,8.24448399612934,2022-06-04 08:24:03,1.626380500075814,0.578494623655914,1.7284376821940357
Main,60,True,True,1,12,Non-designer,False,j_AD,j_AD,True,Sure same,0.5833333333333334,344.4,3982.6666666666665,8.285505832561805,2022-06-04 08:24:03,1.738244406014586,0.0,0.0
Main,61,False,False,1,12,Letter designer,True,t_DD,t_AA,False,Sure different,1.0,188.9,3392.4166666666665,8.116495397216532,2022-06-04 07:54:12,3.141592653589793,0.0,0.0
Main,61,False,True,1,12,Letter designer,True,z_AA,z_AA,True,Sure same,0.75,188.9,3674.4166666666665,8.17639816574878,2022-06-04 07:54:12,2.0943951023931953,0.0,0.0
Main,61,True,False,1,36,Letter designer,True,q_BC,q_AD,False,Probably different,0.7777777777777778,188.9,3537.472222222222,8.119650381224671,2022-06-04 07:54:12,2.1598272970111707,0.8365591397849463,2.309213608089439
Main,61,True,True,1,12,Letter designer,True,h_AD,h_AD,True,Sure same,0.75,188.9,4300.75,8.275530448243673,2022-06-04 07:54:12,2.0943951023931953,0.0,0.0
Main,62,False,False,1,12,Non-designer,False,z_DD,z_AA,False,Sure different,0.9166666666666666,266.7,2947.25,7.981533491353954,2022-06-04 07:22:25,2.555907110132642,0.0,0.0
Main,62,False,True,1,12,Non-designer,False,r_AA,r_AA,True,Probably same,0.8333333333333334,266.7,3333.0,8.102603626720903,2022-06-04 07:22:25,2.300523983021863,0.0,0.0
Main,62,True,False,1,36,Non-designer,False,b_BD,b_AD,False,Probably different,0.5,266.7,3523.4166666666665,8.135508860710205,2022-06-04 07:22:25,1.5707963267948968,0.5698924731182795,1.7110405520520569
Main,62,True,True,1,12,Non-designer,False,z_AD,z_AD,True,Probably same,0.9166666666666666,266.7,3278.6666666666665,8.085508350209532,2022-06-04 07:22:25,2.555907110132642,0.0,0.0
Main,63,False,False,1,12,Non-designer,False,j_AA,j_DD,False,Sure different,0.8333333333333334,266.7,4404.5,8.343599713793152,2022-06-04 07:19:24,2.300523983021863,0.0,0.0
Main,63,False,True,1,12,Non-designer,False,r_AA,r_AA,True,Sure same,0.9166666666666666,266.7,3718.5,8.207352028497283,2022-06-04 07:19:24,2.555907110132642,0.0,0.0
Main,63,True,False,1,36,Non-designer,False,n_AD,n_BC,False,Sure different,0.5555555555555556,266.7,4130.416666666667,8.290683181341281,2022-06-04 07:19:24,1.6821373411358604,0.6268817204301075,1.827365409111136
Main,63,True,True,1,12,Non-designer,False,q_AD,q_AD,True,Sure same,0.8333333333333334,266.7,3532.0833333333335,8.147106491673417,2022-06-04 07:19:24,2.300523983021863,0.0,0.0
Main,64,False,False,1,12,Non-designer,False,b_DD,b_AA,False,Sure different,1.0,150.0,3487.6666666666665,8.151884851688626,2022-06-04 07:07:37,3.141592653589793,0.0,0.0
Main,64,False,True,1,12,Non-designer,False,q_AA,q_AA,True,Sure same,0.75,150.0,4259.916666666667,8.33827637502403,2022-06-04 07:07:37,2.0943951023931953,0.0,0.0
Main,64,True,False,1,36,Non-designer,False,r_AD,r_BD,False,Sure different,0.6111111111111112,150.0,4009.3055555555557,8.270710910282055,2022-06-04 07:07:37,1.7948894190962676,0.7537634408602152,2.1031084236686577
Main,64,True,True,1,12,Non-designer,False,t_AD,t_AD,True,Sure same,0.9166666666666666,150.0,4337.0,8.322161643594095,2022-06-04 07:07:37,2.555907110132642,0.0,0.0
Main,65,False,False,1,12,Non-designer,False,e_AA,e_DD,False,Probably same,0.9166666666666666,266.7,3444.9166666666665,8.114463075424077,2022-06-04 07:07:22,2.555907110132642,0.0,0.0
Main,65,False,True,1,12,Non-designer,False,c_AA,c_AA,True,Sure same,0.9166666666666666,266.7,3702.25,8.19229810284102,2022-06-04 07:07:22,2.555907110132642,0.0,0.0
Main,65,True,False,1,36,Non-designer,False,h_BC,h_AD,False,Sure different,0.7222222222222222,266.7,3451.4166666666665,8.13043374064324,2022-06-04 07:07:22,2.031350318476219,0.7720430107526882,2.146095728016446
Main,65,True,True,1,12,Non-designer,False,a_AD,a_AD,True,Sure same,0.75,266.7,3505.0,8.15290910245667,2022-06-04 07:07:22,2.0943951023931953,0.0,0.0
Main,66,False,False,1,12,Non-designer,False,t_DD,t_AA,False,Sure different,0.9166666666666666,422.2,3419.0833333333335,8.132098615254458,2022-06-04 07:06:50,2.555907110132642,0.0,0.0
Main,66,False,True,1,12,Non-designer,False,p_AA,p_AA,True,Sure same,0.9166666666666666,422.2,3304.8333333333335,8.085234980762207,2022-06-04 07:06:50,2.555907110132642,0.0,0.0
Main,66,True,False,1,36,Non-designer,False,q_BD,q_AD,False,Sure same,0.6111111111111112,422.2,3282.972222222222,8.0918576111069,2022-06-04 07:06:50,1.7948894190962676,0.6913978494623656,1.9636169280007734
Main,66,True,True,1,12,Non-designer,False,r_AD,r_AD,True,Sure same,1.0,422.2,3154.8333333333335,8.054773998652841,2022-06-04 07:06:50,3.141592653589793,0.0,0.0
Main,67,False,False,1,12,Non-designer,False,c_DD,c_AA,False,Sure different,0.9166666666666666,188.9,2907.6666666666665,7.966471000294034,2022-06-04 07:00:12,2.555907110132642,0.0,0.0
Main,67,False,True,1,12,Non-designer,False,n_AA,n_AA,True,Sure same,0.75,188.9,3114.4166666666665,8.037115419692794,2022-06-04 07:00:12,2.0943951023931953,0.0,0.0
Main,67,True,False,1,36,Non-designer,False,r_BC,r_AD,False,Probably same,0.6944444444444444,188.9,3284.0,8.080581335336245,2022-06-04 07:00:12,1.9702215666754914,0.7774193548387096,2.1589654120333552
Main,67,True,True,1,12,Non-designer,False,z_AD,z_AD,True,Sure same,0.5,188.9,3650.5,8.18823849665952,2022-06-04 07:00:12,1.5707963267948968,0.0,0.0
Main,68,False,False,1,12,Non-designer,False,r_AA,r_DD,False,Sure different,1.0,227.8,3071.5,8.028131846996851,2022-06-04 06:44:46,3.141592653589793,0.0,0.0
Main,68,False,True,1,12,Non-designer,False,j_AA,j_AA,True,Sure same,0.9166666666666666,227.8,2999.1666666666665,7.993205076403498,2022-06-04 06:44:46,2.555907110132642,0.0,0.0
Main,68,True,False,1,36,Non-designer,False,h_BD,h_AD,False,Sure different,0.75,227.8,3351.6666666666665,8.100874576895249,2022-06-04 06:44:46,2.0943951023931953,0.8010752688172043,2.2169883262115904
Main,68,True,True,1,12,Non-designer,False,e_AD,e_AD,True,Sure same,0.9166666666666666,227.8,2919.5,7.97419484493847,2022-06-04 06:44:46,2.555907110132642,0.0,0.0
Main,69,False,False,1,12,Non-designer,False,j_AA,j_DD,False,Sure different,1.0,188.9,2931.25,7.981532631295459,2022-06-04 06:38:53,3.141592653589793,0.0,0.0
Main,69,False,True,1,12,Non-designer,False,r_AA,r_AA,True,Sure same,0.5833333333333334,188.9,3225.25,8.069896262747122,2022-06-04 06:38:53,1.738244406014586,0.0,0.0
Main,69,True,False,1,36,Non-designer,False,j_BD,j_AD,False,Sure same,0.7222222222222222,188.9,3235.027777777778,8.060669412636932,2022-06-04 06:38:53,2.031350318476219,0.8118279569892474,2.244207235944208
Main,69,True,True,1,12,Non-designer,False,a_AD,a_AD,True,Sure same,0.8333333333333334,188.9,3004.0833333333335,8.004521361060918,2022-06-04 06:38:53,2.300523983021863,0.0,0.0
Main,70,False,False,1,12,Graphic designer,True,p_AA,p_DD,False,Sure different,0.9166666666666666,227.8,3085.4166666666665,8.027863064536986,2022-06-04 06:32:37,2.555907110132642,0.0,0.0
