,StudyID,ParticipantID,TestID,TrialID,Training,isDesigner,First,Second,Same,Response,Correct,ET,RT,RTnorm,Date
2883,1,31,1,14,Non-designer,False,a_AA,a_DD,False,Sure different,1,422.2,3271.0,8.092851027538384,2022-06-04 07:06:50
2884,1,31,1,15,Non-designer,False,j_AD,j_AD,True,Sure same,1,422.2,3373.0,8.12355783506165,2022-06-04 07:06:50
2885,1,31,1,16,Non-designer,False,q_AB,q_AD,True,Sure same,1,422.2,3277.0,8.094683648698815,2022-06-04 07:06:50
2886,1,31,1,17,Non-designer,False,c_AB,c_AD,True,Sure different,0,422.2,3973.0,8.287276755814599,2022-06-04 07:06:50
2887,1,31,1,18,Non-designer,False,n_DD,n_AA,False,Sure different,1,422.2,3366.0,8.121480374750751,2022-06-04 07:06:50
2888,1,31,1,19,Non-designer,False,t_AD,t_AD,True,Sure same,1,422.2,3367.0,8.121777419161074,2022-06-04 07:06:50
2889,1,31,1,20,Non-designer,False,a_AA,a_AA,True,Sure same,1,422.2,3042.0,8.020270472819238,2022-06-04 07:06:50
2890,1,31,1,21,Non-designer,False,q_DD,q_AA,False,Sure different,1,422.2,3272.0,8.093156697722637,2022-06-04 07:06:50
2891,1,31,1,22,Non-designer,False,z_AB,z_AD,True,Sure same,1,422.2,3288.0,8.098034756176071,2022-06-04 07:06:50
2892,1,31,1,23,Non-designer,False,b_AD,b_BD,False,Sure different,1,422.2,3654.0,8.203577736937952,2022-06-04 07:06:50
2893,1,31,1,24,Non-designer,False,e_AA,e_DD,False,Sure different,1,422.2,3863.0,8.259199362666282,2022-06-04 07:06:50
2894,1,31,1,25,Non-designer,False,t_BD,t_AD,False,Sure same,0,422.2,4172.0,8.336150816120663,2022-06-04 07:06:50
2895,1,31,1,26,Non-designer,False,r_BC,r_AD,False,Sure same,0,422.2,3164.0,8.059592328887545,2022-06-04 07:06:50
2896,1,31,1,27,Non-designer,False,a_AD,a_AD,True,Sure same,1,422.2,3304.0,8.102889134640868,2022-06-04 07:06:50
2897,1,31,1,28,Non-designer,False,h_AA,h_AA,True,Sure same,1,422.2,3051.0,8.02322468471667,2022-06-04 07:06:50
2898,1,31,1,29,Non-designer,False,j_AA,j_AA,True,Sure same,1,422.2,3248.0,8.085794701281568,2022-06-04 07:06:50
2899,1,31,1,30,Non-designer,False,r_AD,r_BD,False,Sure same,0,422.2,3147.0,8.054204897064407,2022-06-04 07:06:50
2900,1,31,1,31,Non-designer,False,h_AD,h_BD,False,Sure different,1,422.2,3351.0,8.11701408773731,2022-06-04 07:06:50
2901,1,31,1,32,Non-designer,False,n_AD,n_AB,True,Sure same,1,422.2,3321.0,8.108021221376747,2022-06-04 07:06:50
2902,1,31,1,33,Non-designer,False,e_AB,e_AD,True,Sure same,1,422.2,2667.0,7.888709524182015,2022-06-04 07:06:50
2903,1,31,1,34,Non-designer,False,b_AD,b_AD,True,Sure same,1,422.2,2943.0,7.987184748233473,2022-06-04 07:06:50
2904,1,31,1,35,Non-designer,False,z_DD,z_AA,False,Sure different,1,422.2,3020.0,8.013012110368916,2022-06-04 07:06:50
2905,1,31,1,36,Non-designer,False,r_AD,r_AB,True,Sure same,1,422.2,3250.0,8.086410275323782,2022-06-04 07:06:50
2906,1,31,1,37,Non-designer,False,h_AD,h_AD,True,Sure same,1,422.2,2991.0,8.003363058629947,2022-06-04 07:06:50
2907,1,31,1,38,Non-designer,False,p_AD,p_AD,True,Sure same,1,422.2,3072.0,8.030084094267563,2022-06-04 07:06:50
2908,1,31,1,39,Non-designer,False,j_AD,j_BC,False,Sure same,0,422.2,3071.0,8.029758520440822,2022-06-04 07:06:50
2909,1,31,1,40,Non-designer,False,q_BC,q_AD,False,Sure same,0,422.2,2963.0,7.993957547573565,2022-06-04 07:06:50
2910,1,31,1,41,Non-designer,False,r_AA,r_AA,True,Sure same,1,422.2,2950.0,7.989560449333865,2022-06-04 07:06:50
2911,1,31,1,42,Non-designer,False,b_BC,b_AD,False,Sure different,1,422.2,2924.0,7.980707820869669,2022-06-04 07:06:50
2912,1,31,1,43,Non-designer,False,z_BD,z_AD,False,Sure different,1,422.2,3219.0,8.076826031298808,2022-06-04 07:06:50
2913,1,31,1,44,Non-designer,False,h_AD,h_BC,False,Sure different,1,422.2,3599.0,8.188411308079031,2022-06-04 07:06:50
2914,1,31,1,45,Non-designer,False,e_AD,e_AD,True,Sure same,1,422.2,3478.0,8.154212694914229,2022-06-04 07:06:50
2915,1,31,1,46,Non-designer,False,e_AA,e_AA,True,Sure same,1,422.2,3069.0,8.029107054619736,2022-06-04 07:06:50
2916,1,31,1,47,Non-designer,False,c_AD,c_BC,False,Sure different,1,422.2,3184.0,8.065893546964274,2022-06-04 07:06:50
2917,1,31,1,48,Non-designer,False,n_AA,n_AA,True,Sure different,0,422.2,3838.0,8.252706676567644,2022-06-04 07:06:50
2918,1,31,1,49,Non-designer,False,n_AD,n_AD,True,Sure same,1,422.2,3150.0,8.055157731819678,2022-06-04 07:06:50
2919,1,31,1,50,Non-designer,False,n_BC,n_AD,False,Sure same,0,422.2,3032.0,8.016977746762262,2022-06-04 07:06:50
2920,1,31,1,51,Non-designer,False,q_AA,q_AA,True,Sure same,1,422.2,2782.0,7.930925372483388,2022-06-04 07:06:50
2921,1,31,1,52,Non-designer,False,z_AA,z_AA,True,Sure same,1,422.2,3040.0,8.019612794400267,2022-06-04 07:06:50
2922,1,31,1,53,Non-designer,False,z_AD,z_AD,True,Sure same,1,422.2,3146.0,8.053887083618223,2022-06-04 07:06:50
2923,1,31,1,54,Non-designer,False,z_BC,z_AD,False,Sure different,1,422.2,2938.0,7.9854843567338225,2022-06-04 07:06:50
2924,1,31,1,55,Non-designer,False,a_BC,a_AD,False,Sure different,1,422.2,3409.0,8.134174272137903,2022-06-04 07:06:50
2925,1,31,1,56,Non-designer,False,h_AA,h_DD,False,Sure different,1,422.2,3474.0,8.153061946801051,2022-06-04 07:06:50
2926,1,31,1,57,Non-designer,False,c_BD,c_AD,False,Sure different,1,422.2,3167.0,8.06054004653864,2022-06-04 07:06:50
2927,1,31,1,58,Non-designer,False,t_AA,t_AA,True,Sure same,1,422.2,3150.0,8.055157731819678,2022-06-04 07:06:50
2928,1,31,1,59,Non-designer,False,p_AD,p_BD,False,Sure different,1,422.2,3414.0,8.135639903354386,2022-06-04 07:06:50
2929,1,31,1,60,Non-designer,False,c_AD,c_AD,True,Sure same,1,422.2,3201.0,8.071218539969863,2022-06-04 07:06:50
2930,1,31,1,61,Non-designer,False,h_AD,h_AB,True,Sure same,1,422.2,3391.0,8.128880142125638,2022-06-04 07:06:50
2931,1,31,1,62,Non-designer,False,p_BC,p_AD,False,Sure same,0,422.2,3817.0,8.247220052745229,2022-06-04 07:06:50
2932,1,31,1,63,Non-designer,False,n_AD,n_BD,False,Sure same,0,422.2,3607.0,8.19063168090354,2022-06-04 07:06:50
2933,1,31,1,64,Non-designer,False,a_AB,a_AD,True,Sure same,1,422.2,2986.0,8.001689978099135,2022-06-04 07:06:50
2934,1,31,1,65,Non-designer,False,j_AD,j_AB,True,Sure same,1,422.2,3505.0,8.16194579946869,2022-06-04 07:06:50
2935,1,31,1,66,Non-designer,False,p_DD,p_AA,False,Sure same,0,422.2,4351.0,8.37816098272068,2022-06-04 07:06:50
2936,1,31,1,67,Non-designer,False,b_AB,b_AD,True,Sure same,1,422.2,2848.0,7.954372272531867,2022-06-04 07:06:50
2937,1,31,1,68,Non-designer,False,j_DD,j_AA,False,Sure different,1,422.2,3018.0,8.012349639327795,2022-06-04 07:06:50
2938,1,31,1,69,Non-designer,False,e_BD,e_AD,False,Sure same,0,422.2,2955.0,7.991253929840199,2022-06-04 07:06:50
2939,1,31,1,70,Non-designer,False,c_AA,c_AA,True,Sure same,1,422.2,2842.0,7.952263308657046,2022-06-04 07:06:50
2940,1,31,1,71,Non-designer,False,r_DD,r_AA,False,Sure different,1,422.2,3300.0,8.101677747454572,2022-06-04 07:06:50
2941,1,31,1,72,Non-designer,False,b_DD,b_AA,False,Sure different,1,422.2,3277.0,8.094683648698815,2022-06-04 07:06:50
2942,1,31,0,19,Non-designer,False,u_AD,u_BD,False,Sure different,1,725.0,4059.0,8.308691916838898,2022-06-04 07:06:50
2943,1,31,0,20,Non-designer,False,i_AD,i_AD,True,Sure same,1,800.0,3982.0,8.289539484624141,2022-06-04 07:06:50
2944,1,32,0,1,Non-designer,False,d_BC,d_AD,False,Probably same,0,800.0,20605.0,9.933289043772918,2022-06-04 07:00:12
2945,1,32,0,2,Non-designer,False,u_AA,u_DD,False,Sure different,1,800.0,4821.0,8.480736654405622,2022-06-04 07:00:12
2946,1,32,0,3,Non-designer,False,d_DD,d_AA,False,Sure different,1,800.0,3763.0,8.232971790593437,2022-06-04 07:00:12
2947,1,32,0,4,Non-designer,False,d_AA,d_AA,True,Probably same,1,725.0,5004.0,8.517992871586802,2022-06-04 07:00:12
2948,1,32,0,5,Non-designer,False,i_AA,i_DD,False,Sure different,1,650.0,3976.0,8.288031567776464,2022-06-04 07:00:12
2949,1,32,0,6,Non-designer,False,d_BC,d_AD,False,Sure different,1,575.0,3335.0,8.112227958349724,2022-06-04 07:00:12
2950,1,32,0,7,Non-designer,False,i_BD,i_AD,False,Sure different,1,500.0,3136.0,8.0507033814703,2022-06-04 07:00:12
2951,1,32,0,8,Non-designer,False,d_BD,d_AD,False,Sure different,1,425.0,2961.0,7.993282328101591,2022-06-04 07:00:12
2952,1,32,0,9,Non-designer,False,u_AB,u_AD,True,Sure same,1,350.0,3643.0,8.200562797008564,2022-06-04 07:00:12
2953,1,32,0,10,Non-designer,False,d_AB,d_AD,True,Sure same,1,275.0,2858.0,7.957877358489813,2022-06-04 07:00:12
2954,1,32,0,11,Non-designer,False,u_BC,u_AD,False,Sure different,1,200.0,2719.0,7.908019444632471,2022-06-04 07:00:12
2955,1,32,0,12,Non-designer,False,u_AA,u_AA,True,Sure same,1,200.0,2988.0,8.002359546252707,2022-06-04 07:00:12
2956,1,32,0,13,Non-designer,False,i_AD,i_BC,False,Sure same,0,275.0,3151.0,8.055475141757274,2022-06-04 07:00:12
2957,1,32,0,14,Non-designer,False,i_AD,i_AB,True,Sure same,1,350.0,2868.0,7.961370201719511,2022-06-04 07:00:12
2958,1,32,0,15,Non-designer,False,u_AD,u_AD,True,Sure same,1,425.0,2941.0,7.9865049385539955,2022-06-04 07:00:12
2959,1,32,0,16,Non-designer,False,u_DD,u_AA,False,Sure different,1,500.0,3118.0,8.044947049617722,2022-06-04 07:00:12
2960,1,32,0,17,Non-designer,False,d_AD,d_AD,True,Sure same,1,575.0,4016.0,8.298041661371565,2022-06-04 07:00:12
2961,1,32,0,18,Non-designer,False,i_AA,i_AA,True,Sure same,1,650.0,3418.0,8.136810863675537,2022-06-04 07:00:12
2962,1,32,1,1,Non-designer,False,r_BC,r_AD,False,Probably same,0,188.9,6006.0,8.700514248543275,2022-06-04 07:00:12
2963,1,32,1,2,Non-designer,False,a_AD,a_BC,False,Sure same,0,188.9,3200.0,8.070906088787819,2022-06-04 07:00:12
2964,1,32,1,3,Non-designer,False,b_AD,b_BC,False,Sure different,1,188.9,2904.0,7.973844375944687,2022-06-04 07:00:12
2965,1,32,1,4,Non-designer,False,r_AB,r_AD,True,Sure same,1,188.9,3080.0,8.03268487596762,2022-06-04 07:00:12
2966,1,32,1,5,Non-designer,False,e_AB,e_AD,True,Sure same,1,188.9,3056.0,8.024862150286411,2022-06-04 07:00:12
2967,1,32,1,6,Non-designer,False,z_AD,z_AD,True,Sure same,1,188.9,3104.0,8.04044688130311,2022-06-04 07:00:12
2968,1,32,1,7,Non-designer,False,c_AD,c_AB,True,Sure same,1,188.9,2696.0,7.899524472032198,2022-06-04 07:00:12
2969,1,32,1,8,Non-designer,False,z_AB,z_AD,True,Sure same,1,188.9,3136.0,8.0507033814703,2022-06-04 07:00:12
2970,1,32,1,9,Non-designer,False,p_AD,p_AD,True,Probably different,0,188.9,4640.0,8.442469645220301,2022-06-04 07:00:12
2971,1,32,1,10,Non-designer,False,r_BD,r_AD,False,Probably same,0,188.9,4732.0,8.462103225098277,2022-06-04 07:00:12
2972,1,32,1,11,Non-designer,False,z_AD,z_BC,False,Sure different,1,188.9,2919.0,7.978996370854115,2022-06-04 07:00:12
2973,1,32,1,12,Non-designer,False,z_BD,z_AD,False,Sure different,1,188.9,2855.0,7.956827122090111,2022-06-04 07:00:12
2974,1,32,1,13,Non-designer,False,n_AD,n_BD,False,Sure different,1,188.9,2814.0,7.942362237674335,2022-06-04 07:00:12
2975,1,32,1,14,Non-designer,False,c_DD,c_AA,False,Sure different,1,188.9,2640.0,7.878534196140362,2022-06-04 07:00:12
2976,1,32,1,15,Non-designer,False,n_AA,n_AA,True,Sure same,1,188.9,3502.0,8.161089512845797,2022-06-04 07:00:12
2977,1,32,1,16,Non-designer,False,a_AA,a_DD,False,Sure different,1,188.9,3118.0,8.044947049617722,2022-06-04 07:00:12
2978,1,32,1,17,Non-designer,False,a_AA,a_AA,True,Sure same,1,188.9,3006.0,8.00836557031292,2022-06-04 07:00:12
2979,1,32,1,18,Non-designer,False,t_AA,t_AA,True,Probably same,1,188.9,3872.0,8.261526448396468,2022-06-04 07:00:12
2980,1,32,1,19,Non-designer,False,p_AD,p_AB,True,Sure different,0,188.9,3064.0,8.027476530860483,2022-06-04 07:00:12
2981,1,32,1,20,Non-designer,False,h_AD,h_AD,True,Probably same,1,188.9,4697.0,8.454679286026995,2022-06-04 07:00:12
2982,1,32,1,21,Non-designer,False,a_AB,a_AD,True,Sure different,0,188.9,3368.0,8.122074375362217,2022-06-04 07:00:12
2983,1,32,1,22,Non-designer,False,a_AD,a_AD,True,Sure same,1,188.9,2875.0,7.963807953231451,2022-06-04 07:00:12
2984,1,32,1,23,Non-designer,False,q_AD,q_AD,True,Sure different,0,188.9,3320.0,8.107720061910534,2022-06-04 07:00:12
2985,1,32,1,24,Non-designer,False,e_DD,e_AA,False,Sure different,1,188.9,2777.0,7.9291264873067995,2022-06-04 07:00:12
2986,1,32,1,25,Non-designer,False,h_BD,h_AD,False,Sure different,1,188.9,2524.0,7.8336002236611035,2022-06-04 07:00:12
2987,1,32,1,26,Non-designer,False,q_DD,q_AA,False,Sure different,1,188.9,2798.0,7.936660155225426,2022-06-04 07:00:12
2988,1,32,1,27,Non-designer,False,j_AB,j_AD,True,Sure same,1,188.9,3662.0,8.205764725234456,2022-06-04 07:00:12
2989,1,32,1,28,Non-designer,False,t_AD,t_BC,False,Sure different,1,188.9,2837.0,7.950502434808851,2022-06-04 07:00:12
2990,1,32,1,29,Non-designer,False,c_AD,c_AD,True,Probably different,0,188.9,4480.0,8.40737832540903,2022-06-04 07:00:12
2991,1,32,1,30,Non-designer,False,j_AD,j_BD,False,Sure different,1,188.9,2782.0,7.930925372483388,2022-06-04 07:00:12
2992,1,32,1,31,Non-designer,False,n_DD,n_AA,False,Sure different,1,188.9,2855.0,7.956827122090111,2022-06-04 07:00:12
2993,1,32,1,32,Non-designer,False,r_AA,r_DD,False,Sure different,1,188.9,2862.0,7.959275960116396,2022-06-04 07:00:12
2994,1,32,1,33,Non-designer,False,q_AD,q_BC,False,Sure same,0,188.9,2698.0,7.900266036767701,2022-06-04 07:00:12
2995,1,32,1,34,Non-designer,False,j_DD,j_AA,False,Sure different,1,188.9,2564.0,7.849323818040561,2022-06-04 07:00:12
2996,1,32,1,35,Non-designer,False,n_BC,n_AD,False,Sure same,0,188.9,3160.0,8.058327306580958,2022-06-04 07:00:12
2997,1,32,1,36,Non-designer,False,r_AA,r_AA,True,Sure same,1,188.9,2818.0,7.943782692458625,2022-06-04 07:00:12
2998,1,32,1,37,Non-designer,False,e_AD,e_AD,True,Sure same,1,188.9,3321.0,8.108021221376747,2022-06-04 07:00:12
2999,1,32,1,38,Non-designer,False,j_AA,j_AA,True,Sure different,0,188.9,2745.0,7.917536353943631,2022-06-04 07:00:12
3000,1,32,1,39,Non-designer,False,q_AB,q_AD,True,Sure same,1,188.9,3212.0,8.074649075066652,2022-06-04 07:00:12
3001,1,32,1,40,Non-designer,False,b_AD,b_AD,True,Probably different,0,188.9,3988.0,8.291045131081729,2022-06-04 07:00:12
3002,1,32,1,41,Non-designer,False,q_AA,q_AA,True,Probably same,1,188.9,3594.0,8.187021067343505,2022-06-04 07:00:12
3003,1,32,1,42,Non-designer,False,p_AA,p_AA,True,Probably same,1,188.9,3317.0,8.106816038947052,2022-06-04 07:00:12
3004,1,32,1,43,Non-designer,False,p_BD,p_AD,False,Probably different,1,188.9,3454.0,8.147288258706624,2022-06-04 07:00:12
3005,1,32,1,44,Non-designer,False,z_AA,z_AA,True,Sure different,0,188.9,3013.0,8.0106915391303,2022-06-04 07:00:12
3006,1,32,1,45,Non-designer,False,b_AA,b_AA,True,Sure same,1,188.9,3120.0,8.045588280803528,2022-06-04 07:00:12
3007,1,32,1,46,Non-designer,False,t_AA,t_DD,False,Probably same,0,188.9,3263.0,8.09040229659332,2022-06-04 07:00:12
3008,1,32,1,47,Non-designer,False,h_AD,h_AB,True,Probably different,0,188.9,3254.0,8.087640287778983,2022-06-04 07:00:12
3009,1,32,1,48,Non-designer,False,h_AA,h_DD,False,Sure different,1,188.9,2779.0,7.929846429742503,2022-06-04 07:00:12
3010,1,32,1,49,Non-designer,False,p_AD,p_BC,False,Probably different,1,188.9,3803.0,8.24354550792826,2022-06-04 07:00:12
3011,1,32,1,50,Non-designer,False,j_AD,j_AD,True,Probably same,1,188.9,3627.0,8.196161139282902,2022-06-04 07:00:12
3012,1,32,1,51,Non-designer,False,r_AD,r_AD,True,Sure same,1,188.9,2829.0,7.947678571301568,2022-06-04 07:00:12
3013,1,32,1,52,Non-designer,False,n_AD,n_AD,True,Probably different,0,188.9,3484.0,8.155936337972394,2022-06-04 07:00:12
3014,1,32,1,53,Non-designer,False,q_BD,q_AD,False,Sure same,0,188.9,3343.0,8.114623886420098,2022-06-04 07:00:12
3015,1,32,1,54,Non-designer,False,c_AA,c_AA,True,Sure same,1,188.9,2622.0,7.871692664323645,2022-06-04 07:00:12
3016,1,32,1,55,Non-designer,False,e_AD,e_BD,False,Probably different,1,188.9,4018.0,8.29853954537488,2022-06-04 07:00:12
3017,1,32,1,56,Non-designer,False,n_AB,n_AD,True,Probably same,1,188.9,3396.0,8.130353547431238,2022-06-04 07:00:12
3018,1,32,1,57,Non-designer,False,a_AD,a_BD,False,Probably same,0,188.9,2939.0,7.985824666418917,2022-06-04 07:00:12
3019,1,32,1,58,Non-designer,False,h_AD,h_BC,False,Sure different,1,188.9,2670.0,7.8898337513942955,2022-06-04 07:00:12
3020,1,32,1,59,Non-designer,False,b_AA,b_DD,False,Sure different,1,188.9,2549.0,7.8434564043761155,2022-06-04 07:00:12
3021,1,32,1,60,Non-designer,False,j_BC,j_AD,False,Sure different,1,188.9,2659.0,7.88570539124302,2022-06-04 07:00:12
3022,1,32,1,61,Non-designer,False,b_AD,b_BD,False,Sure different,1,188.9,2721.0,7.908754738783246,2022-06-04 07:00:12
3023,1,32,1,62,Non-designer,False,h_AA,h_AA,True,Sure same,1,188.9,2782.0,7.930925372483388,2022-06-04 07:00:12
3024,1,32,1,63,Non-designer,False,p_AA,p_DD,False,Sure different,1,188.9,4084.0,8.314832179284556,2022-06-04 07:00:12
3025,1,32,1,64,Non-designer,False,c_AD,c_BD,False,Probably different,1,188.9,3799.0,8.242493153187626,2022-06-04 07:00:12
3026,1,32,1,65,Non-designer,False,t_AD,t_AD,True,Probably different,0,188.9,3441.0,8.14351740579748,2022-06-04 07:00:12
3027,1,32,1,66,Non-designer,False,e_AA,e_AA,True,Sure different,0,188.9,2982.0,8.000349495324684,2022-06-04 07:00:12
3028,1,32,1,67,Non-designer,False,t_AD,t_BD,False,Probably different,1,188.9,3872.0,8.261526448396468,2022-06-04 07:00:12
3029,1,32,1,68,Non-designer,False,e_AD,e_BC,False,Probably same,0,188.9,3098.0,8.038512020976814,2022-06-04 07:00:12
3030,1,32,1,69,Non-designer,False,c_BC,c_AD,False,Sure different,1,188.9,3225.0,8.078688229229872,2022-06-04 07:00:12
3031,1,32,1,70,Non-designer,False,t_AB,t_AD,True,Probably same,1,188.9,3903.0,8.269500767180615,2022-06-04 07:00:12
3032,1,32,1,71,Non-designer,False,z_AA,z_DD,False,Sure different,1,188.9,2603.0,7.864419904994565,2022-06-04 07:00:12
3033,1,32,1,72,Non-designer,False,b_AB,b_AD,True,Probably same,1,188.9,3365.0,8.121183242078828,2022-06-04 07:00:12
3034,1,32,0,19,Non-designer,False,u_AD,u_BD,False,Sure different,1,725.0,3544.0,8.173011311724972,2022-06-04 07:00:12
3035,1,32,0,20,Non-designer,False,i_AD,i_AD,True,Sure same,1,800.0,3735.0,8.225503097566918,2022-06-04 07:00:12
3036,1,33,0,1,Non-designer,False,d_AD,d_BC,False,Sure different,1,800.0,9374.0,9.14569517848265,2022-06-04 06:44:46
3037,1,33,0,2,Non-designer,False,u_AA,u_DD,False,Sure different,1,800.0,3984.0,8.290041618704489,2022-06-04 06:44:46
3038,1,33,0,3,Non-designer,False,d_AA,d_DD,False,Sure same,0,800.0,4592.0,8.432070937999402,2022-06-04 06:44:46
3039,1,33,0,4,Non-designer,False,d_AA,d_AA,True,Sure same,1,725.0,4006.0,8.295548516225763,2022-06-04 06:44:46
3040,1,33,0,5,Non-designer,False,i_DD,i_AA,False,Sure different,1,650.0,3768.0,8.234299635696253,2022-06-04 06:44:46
3041,1,33,0,6,Non-designer,False,d_BC,d_AD,False,Sure different,1,575.0,4275.0,8.360539381370861,2022-06-04 06:44:46
3042,1,33,0,7,Non-designer,False,i_BD,i_AD,False,Sure different,1,500.0,4107.0,8.320448113956559,2022-06-04 06:44:46
3043,1,33,0,8,Non-designer,False,d_AD,d_BD,False,Sure different,1,425.0,4386.0,8.386172928977834,2022-06-04 06:44:46
3044,1,33,0,9,Non-designer,False,u_AD,u_AB,True,Sure same,1,350.0,3250.0,8.086410275323782,2022-06-04 06:44:46
3045,1,33,0,10,Non-designer,False,d_AD,d_AB,True,Sure same,1,275.0,3133.0,8.049746290952191,2022-06-04 06:44:46
3046,1,33,0,11,Non-designer,False,u_AD,u_BC,False,Sure different,1,200.0,2992.0,8.003697339094368,2022-06-04 06:44:46
3047,1,33,0,12,Non-designer,False,u_AA,u_AA,True,Sure same,1,200.0,2866.0,7.960672608388117,2022-06-04 06:44:46
3048,1,33,0,13,Non-designer,False,i_BC,i_AD,False,Sure different,1,275.0,3529.0,8.16876982367527,2022-06-04 06:44:46
3049,1,33,0,14,Non-designer,False,i_AB,i_AD,True,Sure different,0,350.0,4044.0,8.304989580140361,2022-06-04 06:44:46
3050,1,33,0,15,Non-designer,False,u_AD,u_AD,True,Sure same,1,425.0,3355.0,8.118207049405783,2022-06-04 06:44:46
3051,1,33,0,16,Non-designer,False,u_DD,u_AA,False,Sure different,1,500.0,3831.0,8.25088114470065,2022-06-04 06:44:46
3052,1,33,0,17,Non-designer,False,d_AD,d_AD,True,Probably same,1,575.0,4425.0,8.39502555744203,2022-06-04 06:44:46
3053,1,33,0,18,Non-designer,False,i_AA,i_AA,True,Sure same,1,650.0,3632.0,8.197538739721184,2022-06-04 06:44:46
3054,1,33,1,1,Non-designer,False,h_BD,h_AD,False,Sure different,1,227.8,5297.0,8.574895901544526,2022-06-04 06:44:46
3055,1,33,1,2,Non-designer,False,j_AA,j_AA,True,Sure same,1,227.8,2849.0,7.954723334497908,2022-06-04 06:44:46
3056,1,33,1,3,Non-designer,False,h_AA,h_AA,True,Sure same,1,227.8,2703.0,7.902117546276448,2022-06-04 06:44:46
3057,1,33,1,4,Non-designer,False,z_BC,z_AD,False,Sure different,1,227.8,2653.0,7.88344635413774,2022-06-04 06:44:46
3058,1,33,1,5,Non-designer,False,n_AA,n_AA,True,Sure same,1,227.8,2806.0,7.939515260662406,2022-06-04 06:44:46
3059,1,33,1,6,Non-designer,False,e_AD,e_AD,True,Sure same,1,227.8,2726.0,7.9105906122564775,2022-06-04 06:44:46
3060,1,33,1,7,Non-designer,False,b_BC,b_AD,False,Sure different,1,227.8,2737.0,7.914617709040679,2022-06-04 06:44:46
3061,1,33,1,8,Non-designer,False,r_AD,r_AB,True,Sure same,1,227.8,2892.0,7.969703583278656,2022-06-04 06:44:46
3062,1,33,1,9,Non-designer,False,t_AD,t_BD,False,Sure same,0,227.8,2732.0,7.912789220690681,2022-06-04 06:44:46
3063,1,33,1,10,Non-designer,False,r_AA,r_DD,False,Sure different,1,227.8,3089.0,8.035602692918582,2022-06-04 06:44:46
3064,1,33,1,11,Non-designer,False,j_AB,j_AD,True,Sure different,0,227.8,3209.0,8.073714641109857,2022-06-04 06:44:46
3065,1,33,1,12,Non-designer,False,c_AD,c_AD,True,Sure different,0,227.8,2853.0,7.9561263512135,2022-06-04 06:44:46
3066,1,33,1,13,Non-designer,False,j_AA,j_DD,False,Sure different,1,227.8,2853.0,7.9561263512135,2022-06-04 06:44:46
3067,1,33,1,14,Non-designer,False,q_BD,q_AD,False,Probably different,1,227.8,3946.0,8.28045768658256,2022-06-04 06:44:46
3068,1,33,1,15,Non-designer,False,t_AA,t_DD,False,Sure different,1,227.8,3122.0,8.046229101075378,2022-06-04 06:44:46
3069,1,33,1,16,Non-designer,False,p_BD,p_AD,False,Probably different,1,227.8,4238.0,8.351846738828245,2022-06-04 06:44:46
3070,1,33,1,17,Non-designer,False,z_AD,z_AB,True,Probably different,0,227.8,3795.0,8.24143968982973,2022-06-04 06:44:46
3071,1,33,1,18,Non-designer,False,c_AA,c_DD,False,Sure different,1,227.8,3006.0,8.00836557031292,2022-06-04 06:44:46
3072,1,33,1,19,Non-designer,False,p_AD,p_AD,True,Sure same,1,227.8,3702.0,8.216628493133443,2022-06-04 06:44:46
3073,1,33,1,20,Non-designer,False,n_AD,n_AD,True,Sure same,1,227.8,2736.0,7.914252278742441,2022-06-04 06:44:46
3074,1,33,1,21,Non-designer,False,a_DD,a_AA,False,Sure different,1,227.8,3003.0,8.00736706798333,2022-06-04 06:44:46
3075,1,33,1,22,Non-designer,False,q_BC,q_AD,False,Sure same,0,227.8,3040.0,8.019612794400267,2022-06-04 06:44:46
3076,1,33,1,23,Non-designer,False,c_BD,c_AD,False,Sure different,1,227.8,3220.0,8.077136638538454,2022-06-04 06:44:46
3077,1,33,1,24,Non-designer,False,b_AA,b_AA,True,Probably different,0,227.8,4711.0,8.45765547870004,2022-06-04 06:44:46
3078,1,33,1,25,Non-designer,False,p_AA,p_DD,False,Sure different,1,227.8,3206.0,8.072779333169498,2022-06-04 06:44:46
3079,1,33,1,26,Non-designer,False,e_AA,e_AA,True,Sure same,1,227.8,2996.0,8.005033344637111,2022-06-04 06:44:46
3080,1,33,1,27,Non-designer,False,q_AA,q_AA,True,Sure same,1,227.8,2858.0,7.957877358489813,2022-06-04 06:44:46
3081,1,33,1,28,Non-designer,False,p_AA,p_AA,True,Sure same,1,227.8,2966.0,7.994969522697877,2022-06-04 06:44:46
3082,1,33,1,29,Non-designer,False,t_AA,t_AA,True,Sure same,1,227.8,2583.0,7.8567067930958405,2022-06-04 06:44:46
3083,1,33,1,30,Non-designer,False,p_AD,p_BC,False,Probably same,0,227.8,3204.0,8.07215530818825,2022-06-04 06:44:46
3084,1,33,1,31,Non-designer,False,h_AD,h_AD,True,Probably same,1,227.8,3140.0,8.0519780789023,2022-06-04 06:44:46
3085,1,33,1,32,Non-designer,False,t_AB,t_AD,True,Probably same,1,227.8,3913.0,8.272059622210412,2022-06-04 06:44:46
3086,1,33,1,33,Non-designer,False,c_AB,c_AD,True,Sure same,1,227.8,3297.0,8.10076824307173,2022-06-04 06:44:46
