,StudyID,ParticipantID,TestID,TrialID,Training,isDesigner,GreekLatin,First,Second,Composite pair,Congruent pair,Same,Response,Correct,Correct (normalized),ET,RT,RT (normalized),Date
2850,Main,30,0,19,Graphic designer,True,,u_BD,u_AD,True,False,False,Sure different,1,3.141592653589793,725.0,3835.0,8.251924713801357,2022-06-07 22:30:15
2851,Main,30,0,20,Graphic designer,True,,i_AD,i_AD,True,True,True,Sure same,1,3.141592653589793,800.0,4332.0,8.37378460812088,2022-06-07 22:30:15
2852,Main,31,0,1,Letter designer,True,,d_BC,d_AD,True,True,False,Sure different,1,3.141592653589793,800.0,7844.0,8.967504187316237,2022-06-07 16:32:24
2853,Main,31,0,2,Letter designer,True,,u_AA,u_DD,False,True,False,Sure different,1,3.141592653589793,800.0,4469.0,8.404919948933452,2022-06-07 16:32:24
2854,Main,31,0,3,Letter designer,True,,d_DD,d_AA,False,True,False,Sure different,1,3.141592653589793,800.0,4339.0,8.37539918579835,2022-06-07 16:32:24
2855,Main,31,0,4,Letter designer,True,,d_AA,d_AA,False,True,True,Probably same,1,3.141592653589793,725.0,4901.0,8.497194544909547,2022-06-07 16:32:24
2856,Main,31,0,5,Letter designer,True,,i_DD,i_AA,False,True,False,Sure different,1,3.141592653589793,650.0,3713.0,8.21959545417708,2022-06-07 16:32:24
2857,Main,31,0,6,Letter designer,True,,d_AD,d_BC,True,True,False,Sure different,1,3.141592653589793,575.0,4193.0,8.341171747170762,2022-06-07 16:32:24
2858,Main,31,0,7,Letter designer,True,,i_AD,i_BD,True,False,False,Sure different,1,3.141592653589793,500.0,3843.0,8.254008590564844,2022-06-07 16:32:24
2859,Main,31,0,8,Letter designer,True,,d_AD,d_BD,True,False,False,Sure different,1,3.141592653589793,425.0,3787.0,8.239329427901795,2022-06-07 16:32:24
2860,Main,31,0,9,Letter designer,True,,u_AD,u_AB,True,False,True,Probably same,1,3.141592653589793,350.0,4500.0,8.411832675758411,2022-06-07 16:32:24
2861,Main,31,0,10,Letter designer,True,,d_AD,d_AB,True,False,True,Probably same,1,3.141592653589793,275.0,6210.0,8.733916174927524,2022-06-07 16:32:24
2862,Main,31,0,11,Letter designer,True,,u_BC,u_AD,True,True,False,Sure different,1,3.141592653589793,200.0,3232.0,8.080856419640986,2022-06-07 16:32:24
2863,Main,31,0,12,Letter designer,True,,u_AA,u_AA,False,True,True,Probably same,1,3.141592653589793,200.0,4332.0,8.37378460812088,2022-06-07 16:32:24
2864,Main,31,0,13,Letter designer,True,,i_BC,i_AD,True,True,False,Probably same,0,0.0,275.0,4113.0,8.321907968230423,2022-06-07 16:32:24
2865,Main,31,0,14,Letter designer,True,,i_AB,i_AD,True,False,True,Probably same,1,3.141592653589793,350.0,4151.0,8.33110454805304,2022-06-07 16:32:24
2866,Main,31,0,15,Letter designer,True,,u_AD,u_AD,True,True,True,Probably same,1,3.141592653589793,425.0,4028.0,8.301025253838453,2022-06-07 16:32:24
2867,Main,31,0,16,Letter designer,True,,u_AA,u_DD,False,True,False,Sure different,1,3.141592653589793,500.0,3954.0,8.282483003730562,2022-06-07 16:32:24
2868,Main,31,0,17,Letter designer,True,,d_AD,d_AD,True,True,True,Probably same,1,3.141592653589793,575.0,4046.0,8.305484017727691,2022-06-07 16:32:24
2869,Main,31,0,18,Letter designer,True,,i_AA,i_AA,False,True,True,Probably same,1,3.141592653589793,650.0,4223.0,8.348301054933943,2022-06-07 16:32:24
2870,Main,31,1,1,Letter designer,True,,q_AD,q_BC,True,True,False,Probably same,0,0.0,188.9,6875.0,8.835646922534773,2022-06-07 16:32:24
2871,Main,31,1,2,Letter designer,True,,b_AD,b_AB,True,False,True,Probably same,1,3.141592653589793,188.9,3489.0,8.157370441186774,2022-06-07 16:32:24
2872,Main,31,1,3,Letter designer,True,,t_AD,t_AB,True,False,True,Probably different,0,0.0,188.9,4307.0,8.36799688505411,2022-06-07 16:32:24
2873,Main,31,1,4,Letter designer,True,,j_AD,j_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3601.0,8.188966863648876,2022-06-07 16:32:24
2874,Main,31,1,5,Letter designer,True,,z_BD,z_AD,True,False,False,Probably same,0,0.0,188.9,4196.0,8.341886969516187,2022-06-07 16:32:24
2875,Main,31,1,6,Letter designer,True,,z_DD,z_AA,False,True,False,Probably different,1,3.141592653589793,188.9,3795.0,8.24143968982973,2022-06-07 16:32:24
2876,Main,31,1,7,Letter designer,True,,n_AA,n_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3652.0,8.20303024171486,2022-06-07 16:32:24
2877,Main,31,1,8,Letter designer,True,,e_AD,e_BD,True,False,False,Probably different,1,3.141592653589793,188.9,6239.0,8.738575192110787,2022-06-07 16:32:24
2878,Main,31,1,9,Letter designer,True,,a_AD,a_BC,True,True,False,Probably same,0,0.0,188.9,3700.0,8.216088098632316,2022-06-07 16:32:24
2879,Main,31,1,10,Letter designer,True,,e_AD,e_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3580.0,8.183118079394745,2022-06-07 16:32:24
2880,Main,31,1,11,Letter designer,True,,e_AD,e_AB,True,False,True,Probably same,1,3.141592653589793,188.9,3509.0,8.163086375583216,2022-06-07 16:32:24
2881,Main,31,1,12,Letter designer,True,,j_AD,j_BC,True,True,False,Sure different,1,3.141592653589793,188.9,3325.0,8.109224953089955,2022-06-07 16:32:24
2882,Main,31,1,13,Letter designer,True,,q_BD,q_AD,True,False,False,Probably same,0,0.0,188.9,3548.0,8.17413934342947,2022-06-07 16:32:24
2883,Main,31,1,14,Letter designer,True,,b_AA,b_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3452.0,8.146709052203319,2022-06-07 16:32:24
2884,Main,31,1,15,Letter designer,True,,p_BD,p_AD,True,False,False,Probably same,0,0.0,188.9,3718.0,8.220941168281389,2022-06-07 16:32:24
2885,Main,31,1,16,Letter designer,True,,n_AA,n_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3534.0,8.170185652879642,2022-06-07 16:32:24
2886,Main,31,1,17,Letter designer,True,,q_AD,q_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3563.0,8.178358165605836,2022-06-07 16:32:24
2887,Main,31,1,18,Letter designer,True,,e_AD,e_BC,True,True,False,Probably same,0,0.0,188.9,3336.0,8.112527763478637,2022-06-07 16:32:24
2888,Main,31,1,19,Letter designer,True,,h_AD,h_BD,True,False,False,Sure different,1,3.141592653589793,188.9,3198.0,8.0702808933939,2022-06-07 16:32:24
2889,Main,31,1,20,Letter designer,True,,e_AA,e_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3408.0,8.133880887949207,2022-06-07 16:32:24
2890,Main,31,1,21,Letter designer,True,,t_DD,t_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3232.0,8.080856419640986,2022-06-07 16:32:24
2891,Main,31,1,22,Letter designer,True,,h_AA,h_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3175.0,8.063062911326792,2022-06-07 16:32:24
2892,Main,31,1,23,Letter designer,True,,r_BC,r_AD,True,True,False,Sure different,1,3.141592653589793,188.9,3125.0,8.047189562170502,2022-06-07 16:32:24
2893,Main,31,1,24,Letter designer,True,,n_BC,n_AD,True,True,False,Sure different,1,3.141592653589793,188.9,3294.0,8.099857910737585,2022-06-07 16:32:24
2894,Main,31,1,25,Letter designer,True,,c_AD,c_BC,True,True,False,Probably different,1,3.141592653589793,188.9,3664.0,8.20631072579402,2022-06-07 16:32:24
2895,Main,31,1,26,Letter designer,True,,r_AD,r_AB,True,False,True,Probably same,1,3.141592653589793,188.9,3633.0,8.197814032221203,2022-06-07 16:32:24
2896,Main,31,1,27,Letter designer,True,,b_AA,b_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3217.0,8.076204527239026,2022-06-07 16:32:24
2897,Main,31,1,28,Letter designer,True,,r_AD,r_BD,True,False,False,Sure different,1,3.141592653589793,188.9,3275.0,8.094073148069352,2022-06-07 16:32:24
2898,Main,31,1,29,Letter designer,True,,a_AA,a_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3409.0,8.134174272137903,2022-06-07 16:32:24
2899,Main,31,1,30,Letter designer,True,,t_BD,t_AD,True,False,False,Probably same,0,0.0,188.9,3240.0,8.083328608786376,2022-06-07 16:32:24
2900,Main,31,1,31,Letter designer,True,,t_AD,t_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3508.0,8.162801353492073,2022-06-07 16:32:24
2901,Main,31,1,32,Letter designer,True,,p_DD,p_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3249.0,8.0861025356691,2022-06-07 16:32:24
2902,Main,31,1,33,Letter designer,True,,c_AD,c_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3452.0,8.146709052203319,2022-06-07 16:32:24
2903,Main,31,1,34,Letter designer,True,,n_AD,n_AD,True,True,True,Probably same,1,3.141592653589793,188.9,4151.0,8.33110454805304,2022-06-07 16:32:24
2904,Main,31,1,35,Letter designer,True,,c_DD,c_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3189.0,8.067462667010057,2022-06-07 16:32:24
2905,Main,31,1,36,Letter designer,True,,c_AB,c_AD,True,False,True,Probably different,0,0.0,188.9,3825.0,8.249313746260636,2022-06-07 16:32:24
2906,Main,31,1,37,Letter designer,True,,h_AA,h_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3680.0,8.210668031162976,2022-06-07 16:32:24
2907,Main,31,1,38,Letter designer,True,,r_AA,r_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3308.0,8.104099056143582,2022-06-07 16:32:24
2908,Main,31,1,39,Letter designer,True,,e_AA,e_AA,False,True,True,Probably same,1,3.141592653589793,188.9,4671.0,8.449128460502108,2022-06-07 16:32:24
2909,Main,31,1,40,Letter designer,True,,h_AB,h_AD,True,False,True,Probably same,1,3.141592653589793,188.9,4782.0,8.47261414801827,2022-06-07 16:32:24
2910,Main,31,1,41,Letter designer,True,,n_AD,n_BD,True,False,False,Sure different,1,3.141592653589793,188.9,3641.0,8.200013648175434,2022-06-07 16:32:24
2911,Main,31,1,42,Letter designer,True,,h_AD,h_BC,True,True,False,Sure different,1,3.141592653589793,188.9,3141.0,8.052296499538647,2022-06-07 16:32:24
2912,Main,31,1,43,Letter designer,True,,j_AB,j_AD,True,False,True,Probably same,1,3.141592653589793,188.9,3517.0,8.165363632473982,2022-06-07 16:32:24
2913,Main,31,1,44,Letter designer,True,,c_AA,c_AA,False,True,True,Probably different,0,0.0,188.9,5004.0,8.517992871586802,2022-06-07 16:32:24
2914,Main,31,1,45,Letter designer,True,,p_AB,p_AD,True,False,True,Probably same,1,3.141592653589793,188.9,4155.0,8.332067707289548,2022-06-07 16:32:24
2915,Main,31,1,46,Letter designer,True,,r_AD,r_AD,True,True,True,Probably different,0,0.0,188.9,4456.0,8.40200678160712,2022-06-07 16:32:24
2916,Main,31,1,47,Letter designer,True,,q_DD,q_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3265.0,8.09101504171053,2022-06-07 16:32:24
2917,Main,31,1,48,Letter designer,True,,j_BD,j_AD,True,False,False,Sure different,1,3.141592653589793,188.9,3092.0,8.036573409707312,2022-06-07 16:32:24
2918,Main,31,1,49,Letter designer,True,,t_BC,t_AD,True,True,False,Probably same,0,0.0,188.9,3886.0,8.265135629937385,2022-06-07 16:32:24
2919,Main,31,1,50,Letter designer,True,,j_AA,j_AA,False,True,True,Probably same,1,3.141592653589793,188.9,4332.0,8.37378460812088,2022-06-07 16:32:24
2920,Main,31,1,51,Letter designer,True,,z_AB,z_AD,True,False,True,Probably same,1,3.141592653589793,188.9,3276.0,8.09437844497296,2022-06-07 16:32:24
2921,Main,31,1,52,Letter designer,True,,z_AA,z_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3515.0,8.164794804244766,2022-06-07 16:32:24
2922,Main,31,1,53,Letter designer,True,,p_AD,p_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3567.0,8.17948018535889,2022-06-07 16:32:24
2923,Main,31,1,54,Letter designer,True,,h_AD,h_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3465.0,8.150467911624004,2022-06-07 16:32:24
2924,Main,31,1,55,Letter designer,True,,a_DD,a_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3084.0,8.03398273468322,2022-06-07 16:32:24
2925,Main,31,1,56,Letter designer,True,,r_AA,r_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3081.0,8.033009498596668,2022-06-07 16:32:24
2926,Main,31,1,57,Letter designer,True,,z_AD,z_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3499.0,8.160232492367689,2022-06-07 16:32:24
2927,Main,31,1,58,Letter designer,True,,j_AA,j_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3226.0,8.078998258685154,2022-06-07 16:32:24
2928,Main,31,1,59,Letter designer,True,,n_AB,n_AD,True,False,True,Probably same,1,3.141592653589793,188.9,3338.0,8.11312710422178,2022-06-07 16:32:24
2929,Main,31,1,60,Letter designer,True,,b_AD,b_BC,True,True,False,Sure different,1,3.141592653589793,188.9,3369.0,8.122371243406553,2022-06-07 16:32:24
2930,Main,31,1,61,Letter designer,True,,q_AB,q_AD,True,False,True,Probably same,1,3.141592653589793,188.9,3562.0,8.178077463849608,2022-06-07 16:32:24
2931,Main,31,1,62,Letter designer,True,,c_AD,c_BD,True,False,False,Probably different,1,3.141592653589793,188.9,4117.0,8.322880021769905,2022-06-07 16:32:24
2932,Main,31,1,63,Letter designer,True,,b_AD,b_BD,True,False,False,Sure different,1,3.141592653589793,188.9,3231.0,8.080546965824498,2022-06-07 16:32:24
2933,Main,31,1,64,Letter designer,True,,a_AD,a_AB,True,False,True,Probably different,0,0.0,188.9,3757.0,8.231376045573969,2022-06-07 16:32:24
2934,Main,31,1,65,Letter designer,True,,a_BD,a_AD,True,False,False,Probably different,1,3.141592653589793,188.9,5765.0,8.65956043270316,2022-06-07 16:32:24
2935,Main,31,1,66,Letter designer,True,,p_AA,p_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3225.0,8.078688229229872,2022-06-07 16:32:24
2936,Main,31,1,67,Letter designer,True,,t_AA,t_AA,False,True,True,Probably different,0,0.0,188.9,4239.0,8.352082671352637,2022-06-07 16:32:24
2937,Main,31,1,68,Letter designer,True,,q_AA,q_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3811.0,8.24564690087386,2022-06-07 16:32:24
2938,Main,31,1,69,Letter designer,True,,z_BC,z_AD,True,True,False,Probably different,1,3.141592653589793,188.9,13048.0,9.476390144300849,2022-06-07 16:32:24
2939,Main,31,1,70,Letter designer,True,,a_AD,a_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3501.0,8.160803920954665,2022-06-07 16:32:24
2940,Main,31,1,71,Letter designer,True,,p_BC,p_AD,True,True,False,Sure different,1,3.141592653589793,188.9,3232.0,8.080856419640986,2022-06-07 16:32:24
2941,Main,31,1,72,Letter designer,True,,b_AD,b_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3453.0,8.146998697389993,2022-06-07 16:32:24
2942,Main,31,0,19,Letter designer,True,,u_BD,u_AD,True,False,False,Sure different,1,3.141592653589793,725.0,4053.0,8.307212626628308,2022-06-07 16:32:24
2943,Main,31,0,20,Letter designer,True,,i_AD,i_AD,True,True,True,Probably same,1,3.141592653589793,800.0,4449.0,8.400434630806041,2022-06-07 16:32:24
2944,Main,32,0,1,Graphic designer,True,,d_BC,d_AD,True,True,False,Probably same,0,0.0,800.0,10452.0,9.254548626640503,2022-06-07 14:25:41
2945,Main,32,0,2,Graphic designer,True,,u_DD,u_AA,False,True,False,Sure different,1,3.141592653589793,800.0,3922.0,8.274357006756292,2022-06-07 14:25:41
2946,Main,32,0,3,Graphic designer,True,,d_DD,d_AA,False,True,False,Probably different,1,3.141592653589793,800.0,4366.0,8.38160253710989,2022-06-07 14:25:41
2947,Main,32,0,4,Graphic designer,True,,d_AA,d_AA,False,True,True,Sure same,1,3.141592653589793,725.0,3678.0,8.210124405164267,2022-06-07 14:25:41
2948,Main,32,0,5,Graphic designer,True,,i_AA,i_DD,False,True,False,Sure different,1,3.141592653589793,650.0,3368.0,8.122074375362217,2022-06-07 14:25:41
2949,Main,32,0,6,Graphic designer,True,,d_BC,d_AD,True,True,False,Sure different,1,3.141592653589793,575.0,3162.0,8.058960017769417,2022-06-07 14:25:41
2950,Main,32,0,7,Graphic designer,True,,i_AD,i_BD,True,False,False,Probably different,1,3.141592653589793,500.0,3847.0,8.255048902752295,2022-06-07 14:25:41
2951,Main,32,0,8,Graphic designer,True,,d_BD,d_AD,True,False,False,Sure different,1,3.141592653589793,425.0,2962.0,7.993619994827744,2022-06-07 14:25:41
2952,Main,32,0,9,Graphic designer,True,,u_AB,u_AD,True,False,True,Sure same,1,3.141592653589793,350.0,3175.0,8.063062911326792,2022-06-07 14:25:41
2953,Main,32,0,10,Graphic designer,True,,d_AB,d_AD,True,False,True,Probably same,1,3.141592653589793,275.0,3444.0,8.144388865547622,2022-06-07 14:25:41
2954,Main,32,0,11,Graphic designer,True,,u_BC,u_AD,True,True,False,Sure different,1,3.141592653589793,200.0,2877.0,7.964503363551548,2022-06-07 14:25:41
2955,Main,32,0,12,Graphic designer,True,,u_AA,u_AA,False,True,True,Sure same,1,3.141592653589793,200.0,2721.0,7.908754738783246,2022-06-07 14:25:41
2956,Main,32,0,13,Graphic designer,True,,i_BC,i_AD,True,True,False,Sure different,1,3.141592653589793,275.0,3258.0,8.08886878916199,2022-06-07 14:25:41
2957,Main,32,0,14,Graphic designer,True,,i_AD,i_AB,True,False,True,Sure same,1,3.141592653589793,350.0,4916.0,8.500250470685925,2022-06-07 14:25:41
2958,Main,32,0,15,Graphic designer,True,,u_AD,u_AD,True,True,True,Sure same,1,3.141592653589793,425.0,2755.0,7.9211727215870145,2022-06-07 14:25:41
2959,Main,32,0,16,Graphic designer,True,,u_AA,u_DD,False,True,False,Sure different,1,3.141592653589793,500.0,3489.0,8.157370441186774,2022-06-07 14:25:41
2960,Main,32,0,17,Graphic designer,True,,d_AD,d_AD,True,True,True,Probably different,0,0.0,575.0,3759.0,8.231908243564177,2022-06-07 14:25:41
2961,Main,32,0,18,Graphic designer,True,,i_AA,i_AA,False,True,True,Probably same,1,3.141592653589793,650.0,4229.0,8.34972083747249,2022-06-07 14:25:41
2962,Main,32,1,1,Graphic designer,True,,b_AA,b_DD,False,True,False,Sure different,1,3.141592653589793,188.9,4930.0,8.503094267036737,2022-06-07 14:25:41
2963,Main,32,1,2,Graphic designer,True,,c_AD,c_BD,True,False,False,Sure same,0,0.0,188.9,3970.0,8.286521373681236,2022-06-07 14:25:41
2964,Main,32,1,3,Graphic designer,True,,h_AB,h_AD,True,False,True,Sure same,1,3.141592653589793,188.9,2867.0,7.96102146588337,2022-06-07 14:25:41
2965,Main,32,1,4,Graphic designer,True,,q_AD,q_AD,True,True,True,Sure same,1,3.141592653589793,188.9,3163.0,8.059276223305648,2022-06-07 14:25:41
2966,Main,32,1,5,Graphic designer,True,,j_AB,j_AD,True,False,True,Probably same,1,3.141592653589793,188.9,4478.0,8.4069317971587,2022-06-07 14:25:41
2967,Main,32,1,6,Graphic designer,True,,b_AB,b_AD,True,False,True,Sure same,1,3.141592653589793,188.9,2740.0,7.9157131993821155,2022-06-07 14:25:41
2968,Main,32,1,7,Graphic designer,True,,e_DD,e_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3428.0,8.13973227971767,2022-06-07 14:25:41
2969,Main,32,1,8,Graphic designer,True,,q_AD,q_AB,True,False,True,Probably same,1,3.141592653589793,188.9,3595.0,8.187299270155147,2022-06-07 14:25:41
2970,Main,32,1,9,Graphic designer,True,,p_AD,p_BD,True,False,False,Sure different,1,3.141592653589793,188.9,3192.0,8.068402958569699,2022-06-07 14:25:41
2971,Main,32,1,10,Graphic designer,True,,j_DD,j_AA,False,True,False,Sure different,1,3.141592653589793,188.9,2594.0,7.860956364876389,2022-06-07 14:25:41
2972,Main,32,1,11,Graphic designer,True,,a_AA,a_AA,False,True,True,Sure same,1,3.141592653589793,188.9,2856.0,7.957177323459475,2022-06-07 14:25:41
2973,Main,32,1,12,Graphic designer,True,,n_AD,n_BC,True,True,False,Sure different,1,3.141592653589793,188.9,2795.0,7.9355873855892,2022-06-07 14:25:41
2974,Main,32,1,13,Graphic designer,True,,j_AA,j_AA,False,True,True,Sure same,1,3.141592653589793,188.9,2736.0,7.914252278742441,2022-06-07 14:25:41
2975,Main,32,1,14,Graphic designer,True,,r_DD,r_AA,False,True,False,Sure different,1,3.141592653589793,188.9,3066.0,8.028129059431759,2022-06-07 14:25:41
2976,Main,32,1,15,Graphic designer,True,,t_AD,t_BD,True,False,False,Sure different,1,3.141592653589793,188.9,3200.0,8.070906088787819,2022-06-07 14:25:41
2977,Main,32,1,16,Graphic designer,True,,e_AA,e_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3675.0,8.209308411646937,2022-06-07 14:25:41
2978,Main,32,1,17,Graphic designer,True,,t_AD,t_AB,True,False,True,Sure same,1,3.141592653589793,188.9,2612.0,7.867871490396322,2022-06-07 14:25:41
2979,Main,32,1,18,Graphic designer,True,,b_AA,b_AA,False,True,True,Sure same,1,3.141592653589793,188.9,2454.0,7.805474625270857,2022-06-07 14:25:41
2980,Main,32,1,19,Graphic designer,True,,t_AA,t_DD,False,True,False,Sure different,1,3.141592653589793,188.9,3042.0,8.020270472819238,2022-06-07 14:25:41
2981,Main,32,1,20,Graphic designer,True,,z_DD,z_AA,False,True,False,Sure different,1,3.141592653589793,188.9,2674.0,7.891330757661889,2022-06-07 14:25:41
2982,Main,32,1,21,Graphic designer,True,,b_AD,b_BC,True,True,False,Sure different,1,3.141592653589793,188.9,2821.0,7.944846711001996,2022-06-07 14:25:41
2983,Main,32,1,22,Graphic designer,True,,h_AD,h_BC,True,True,False,Sure different,1,3.141592653589793,188.9,2495.0,7.822044008185619,2022-06-07 14:25:41
2984,Main,32,1,23,Graphic designer,True,,j_AD,j_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2559.0,7.847371836159788,2022-06-07 14:25:41
2985,Main,32,1,24,Graphic designer,True,,p_DD,p_AA,False,True,False,Sure different,1,3.141592653589793,188.9,2740.0,7.9157131993821155,2022-06-07 14:25:41
2986,Main,32,1,25,Graphic designer,True,,h_AD,h_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2697.0,7.89989532313973,2022-06-07 14:25:41
2987,Main,32,1,26,Graphic designer,True,,z_AD,z_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2903.0,7.97349996402463,2022-06-07 14:25:41
2988,Main,32,1,27,Graphic designer,True,,c_AD,c_AB,True,False,True,Sure same,1,3.141592653589793,188.9,2373.0,7.771910256435763,2022-06-07 14:25:41
2989,Main,32,1,28,Graphic designer,True,,a_BD,a_AD,True,False,False,Sure same,0,0.0,188.9,2511.0,7.828436359157585,2022-06-07 14:25:41
2990,Main,32,1,29,Graphic designer,True,,p_AA,p_AA,False,True,True,Sure same,1,3.141592653589793,188.9,2467.0,7.810758116529357,2022-06-07 14:25:41
2991,Main,32,1,30,Graphic designer,True,,a_AD,a_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2717.0,7.907283609426348,2022-06-07 14:25:41
2992,Main,32,1,31,Graphic designer,True,,c_AD,c_BC,True,True,False,Sure same,0,0.0,188.9,2320.0,7.749322464660356,2022-06-07 14:25:41
2993,Main,32,1,32,Graphic designer,True,,r_AB,r_AD,True,False,True,Sure same,1,3.141592653589793,188.9,2559.0,7.847371836159788,2022-06-07 14:25:41
2994,Main,32,1,33,Graphic designer,True,,n_AD,n_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2486.0,7.818430272070656,2022-06-07 14:25:41
2995,Main,32,1,34,Graphic designer,True,,n_BD,n_AD,True,False,False,Sure different,1,3.141592653589793,188.9,2409.0,7.786967002614872,2022-06-07 14:25:41
2996,Main,32,1,35,Graphic designer,True,,e_AD,e_BC,True,True,False,Probably different,1,3.141592653589793,188.9,3085.0,8.034306936339489,2022-06-07 14:25:41
2997,Main,32,1,36,Graphic designer,True,,q_DD,q_AA,False,True,False,Sure different,1,3.141592653589793,188.9,2750.0,7.919356190660617,2022-06-07 14:25:41
2998,Main,32,1,37,Graphic designer,True,,t_AA,t_AA,False,True,True,Sure same,1,3.141592653589793,188.9,3606.0,8.190354403763262,2022-06-07 14:25:41
2999,Main,32,1,38,Graphic designer,True,,h_AD,h_BD,True,False,False,Sure different,1,3.141592653589793,188.9,4082.0,8.31434234336979,2022-06-07 14:25:41
3000,Main,32,1,39,Graphic designer,True,,r_AD,r_AD,True,True,True,Probably same,1,3.141592653589793,188.9,4410.0,8.391629968440892,2022-06-07 14:25:41
3001,Main,32,1,40,Graphic designer,True,,z_BC,z_AD,True,True,False,Sure different,1,3.141592653589793,188.9,2734.0,7.913521017283895,2022-06-07 14:25:41
3002,Main,32,1,41,Graphic designer,True,,e_AB,e_AD,True,False,True,Probably same,1,3.141592653589793,188.9,4615.0,8.437067146936952,2022-06-07 14:25:41
3003,Main,32,1,42,Graphic designer,True,,z_AB,z_AD,True,False,True,Sure same,1,3.141592653589793,188.9,2869.0,7.9617188159813645,2022-06-07 14:25:41
3004,Main,32,1,43,Graphic designer,True,,t_AD,t_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2286.0,7.734558844354756,2022-06-07 14:25:41
3005,Main,32,1,44,Graphic designer,True,,c_AD,c_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2224.0,7.707062655370473,2022-06-07 14:25:41
3006,Main,32,1,45,Graphic designer,True,,e_BD,e_AD,True,False,False,Sure same,0,0.0,188.9,2254.0,7.720461694599722,2022-06-07 14:25:41
3007,Main,32,1,46,Graphic designer,True,,q_AA,q_AA,False,True,True,Sure same,1,3.141592653589793,188.9,2195.0,7.693937325509272,2022-06-07 14:25:41
3008,Main,32,1,47,Graphic designer,True,,r_AD,r_BC,True,True,False,Sure different,1,3.141592653589793,188.9,2880.0,7.965545573129992,2022-06-07 14:25:41
3009,Main,32,1,48,Graphic designer,True,,p_AD,p_AD,True,True,True,Sure same,1,3.141592653589793,188.9,2777.0,7.9291264873067995,2022-06-07 14:25:41
3010,Main,32,1,49,Graphic designer,True,,a_BC,a_AD,True,True,False,Probably same,0,0.0,188.9,2836.0,7.950149887652018,2022-06-07 14:25:41
3011,Main,32,1,50,Graphic designer,True,,n_AB,n_AD,True,False,True,Probably same,1,3.141592653589793,188.9,3028.0,8.01565761455734,2022-06-07 14:25:41
3012,Main,32,1,51,Graphic designer,True,,b_AD,b_BD,True,False,False,Sure different,1,3.141592653589793,188.9,2764.0,7.92443418488756,2022-06-07 14:25:41
3013,Main,32,1,52,Graphic designer,True,,z_AD,z_BD,True,False,False,Sure different,1,3.141592653589793,188.9,2428.0,7.794823152179389,2022-06-07 14:25:41
3014,Main,32,1,53,Graphic designer,True,,b_AD,b_AD,True,True,True,Probably same,1,3.141592653589793,188.9,3846.0,8.254788926148725,2022-06-07 14:25:41
3015,Main,32,1,54,Graphic designer,True,,c_DD,c_AA,False,True,False,Sure different,1,3.141592653589793,188.9,2596.0,7.86172707782398,2022-06-07 14:25:41
3016,Main,32,1,55,Graphic designer,True,,t_AD,t_BC,True,True,False,Probably same,0,0.0,188.9,3316.0,8.106514516255185,2022-06-07 14:25:41
3017,Main,32,1,56,Graphic designer,True,,n_AA,n_DD,False,True,False,Sure different,1,3.141592653589793,188.9,2499.0,7.823645930834952,2022-06-07 14:25:41
3018,Main,32,1,57,Graphic designer,True,,c_AA,c_AA,False,True,True,Probably same,1,3.141592653589793,188.9,3136.0,8.0507033814703,2022-06-07 14:25:41
